Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Family_label	Cluster_id
6HIV_CA:552-553_580-582	-0.053017	0.018221	0.247599	0.249632	-0.034134	0.014261	0.140107	0.151631	-0.007472	0.071678	0.42456	0.056913	0.009644	0.009365	-0.123617	-0.003074	-0.018543	0.098478	0.108339	0.076795	-0.013844	0.024165	0.189076	-0.006269	-0.029893	-0.045858	-0.166338	-0.151916	-0.146818	0.15993	0.065459	-0.016604	0.034699	0.118312	0.053376	-0.056305	-0.07249	-0.011253	0.15013	-0.179852	0.150843	0.25146	0.133112	0.02124	0.070595	0.186016	0.064763	-0.043591	0.29811	0.145362	-0.020131	0.218171	-0.168205	0.14256	0.177661	0.013898	-0.05951	0.101812	0.077424	0.022315	0.00704	-0.18654	0.03943	-0.399187	IL	421
8CRX_A:523-529_536-544	0.246597	-0.128305	0.137581	0.208756	-0.196526	0.018457	0.104744	0.054887	0.098482	0.148767	0.31254	-0.067929	-0.209025	0.074499	-0.102638	0.056257	-0.002657	-0.042083	0.024954	0.236775	0.114054	0.059299	-0.057258	-0.04129	-0.065877	0.019633	-0.183491	0.011636	-0.093783	-0.027023	0.203284	-0.094049	-0.014127	-0.034977	0.021316	0.030008	-0.084808	0.041841	-0.059913	-0.070985	0.005527	-0.03419	0.009752	0.007728	0.142772	0.19881	-0.002367	0.005346	0.13857	0.013249	-0.068742	0.073831	-0.088366	-0.02143	0.235423	-0.000713	-0.032502	-0.110955	0.072125	-0.038297	0.013197	-0.258212	0.035426	-0.279383	IL	1878
8BH6_a:1065-1066_1199-1201	0.180716	-0.080462	0.23788	-0.114377	0.040553	0.155881	0.088111	0.058048	-0.002123	-0.267378	0.046485	-0.052117	-0.092473	-0.174204	-0.132656	0.04677	0.214327	0.003893	0.285896	0.043903	0.02633	0.016461	0.052321	-0.073665	0.231494	0.305633	-0.102875	0.00049	0.124959	0.006674	0.301542	0.028489	0.219377	0.041674	-0.025797	0.01037	-0.101712	0.086879	0.148432	0.162289	0.083846	-0.19849	0.045655	0.037292	-0.024781	0.084167	-0.117733	0.052987	0.038905	0.269062	0.186895	-0.066375	0.00225	-0.099617	0.230503	-0.026488	0.174172	0.244525	0.147193	0.122698	0.147922	0.047872	0.112794	-0.02307	IL	420
6ZTO_AA:1137-1140_1150-1151	-0.050719	0.093852	0.121131	-0.113332	0.123548	0.317998	-0.027618	0.043841	-0.321735	-0.085079	0.095584	-0.091662	0.01545	-0.193821	-0.260757	0.0001	0.053371	-0.077014	0.348506	-0.014348	0.079148	0.057749	0.065064	-0.072367	0.061044	0.147541	-0.021579	0.064665	-0.046083	-0.151207	0.309107	-0.173544	0.267382	-0.082733	-0.149941	-0.041123	-0.238385	0.019773	-0.061662	0.006968	0.013545	-0.055781	-0.15108	0.022004	-0.096709	0.067604	0.00944	0.079287	-0.018259	0.141954	-0.056213	-0.213618	0.021216	-0.029414	0.341418	0.018989	0.126535	-0.066445	0.063872	-0.067266	0.147595	0.009028	0.173028	-0.087119	IL	1834
7KGB_A:2940-2944_2971-2975	0.10513	0.185	0.049247	0.168791	0.005292	-0.156102	0.226506	0.140151	0.160243	0.051578	0.375246	-0.021897	0.04182	0.055467	0.031692	0.142569	-0.101617	0.131422	0.006361	0.488648	0.103748	0.066589	0.09275	-0.020333	-0.071806	0.133132	-0.092322	-0.07124	-0.167764	0.206737	0.096204	-0.216338	-0.014832	-0.137677	0.079875	-0.111306	-0.101855	0.074602	-0.040554	-0.039697	-0.005711	-0.015198	0.053248	0.045252	0.28808	0.152039	0.112091	0.092947	0.393968	-0.076052	-0.141184	0.162671	-0.008224	0.027946	0.175139	0.060734	0.040332	0.140483	0.021005	-0.008668	0.036348	-0.305854	0.228916	-0.189334	IL	455
4V8M_AA:1311-1315_1473-1476	0.017202	0.048543	0.258284	0.125615	-0.103094	0.21283	-0.088417	-0.004158	-0.019175	0.051863	0.112093	-0.034198	-0.01947	0.006273	-0.050964	0.056828	-0.127328	-0.033542	0.152358	0.1396	-0.01821	0.00337	-0.001568	0.154252	0.031646	0.157893	-0.038046	0.013308	-0.004846	0.028753	0.08178	-0.064084	0.071668	-0.11197	-0.032428	-0.102873	-0.048289	-0.035846	-0.145488	0.091145	-0.00582	0.081217	0.019301	0.084406	0.136091	-0.008296	-0.046948	0.031605	0.110709	0.091443	-0.109165	0.071299	-0.117674	-0.03568	0.230938	0.247509	-0.104685	-0.030232	0.148336	0.001221	-0.055787	0.041768	0.014119	-0.090532	IL	1351
6ZXG_2:1498-1504_1531-1533	0.198031	0.003006	0.105731	-0.182316	0.016878	-0.008514	0.144367	-0.019126	-0.097928	-0.116061	0.259718	0.033331	0.088671	-0.006236	-0.086121	0.043235	-0.03817	0.055923	0.196904	0.197327	0.058962	-0.182017	0.115581	0.093133	0.126483	0.068433	-0.1804	-0.083688	-0.015668	-0.028083	0.21314	-0.063139	0.000083	-0.165301	0.077864	0.003766	0.184658	-0.033097	0.045618	0.071775	0.147471	0.169873	0.083682	-0.038893	0.123938	-0.000737	0.020134	-0.065811	0.323	0.049669	0.104172	0.045923	0.014913	-0.030865	0.08115	0.063075	-0.052292	0.028039	0.315203	0.100927	0.105443	0.102436	0.157919	-0.208121	IL	557
5LKS_S2:1459-1462_1617-1624	0.190241	-0.096542	0.259982	0.101125	-0.022167	0.087984	-0.192512	-0.039022	0.094799	0.039456	0.175646	-0.105918	-0.193695	0.034216	-0.194584	0.081106	0.075914	-0.027172	-0.087722	0.22326	0.049554	0.093828	0.045717	0.14124	-0.144483	0.177122	-0.066423	0.089988	0.012912	0.218338	-0.029841	-0.094768	0.146686	-0.176972	-0.069858	0.055373	-0.121484	0.100655	0.006548	-0.012031	0.086091	0.108013	0.08755	-0.136067	0.06238	0.030376	-0.047879	0.153439	0.073159	0.142041	0.038421	0.016264	-0.018297	-0.08413	0.054108	0.061746	0.065916	0.089785	-0.04284	0.087225	-0.149045	-0.076021	0.149825	-0.203564	IL	425
4D5Y_2:2557-2559_2570-2571	-0.009972	0.155171	-0.025059	-0.042902	0.003776	-0.005266	0.059817	0.189244	-0.219126	-0.193355	0.169759	-0.158897	0.127229	-0.11199	-0.094907	-0.011231	-0.041391	-0.005548	0.052675	0.027081	0.05116	-0.146938	0.043284	0.012176	0.011672	-0.144435	0.12813	-0.071556	-0.157996	0.183402	0.119384	-0.013397	-0.01794	0.125439	0.221908	-0.080052	0.089075	-0.169379	0.113907	-0.103269	0.100074	0.136814	0.077156	0.156396	0.030116	0.166027	-0.177156	0.100278	0.233466	0.007128	-0.193265	0.205672	-0.064008	0.04659	0.159803	0.174408	-0.233566	0.019904	0.184631	0.055793	0.084918	-0.063636	0.05035	-0.021131	IL	1137
4U56_5:3247-3250_3382-3387	0.11039	-0.039717	-0.055122	0.078607	-0.151891	-0.040109	0.10307	0.199508	0.071649	0.053799	0.340596	0.004734	-0.097349	0.065087	-0.201383	-0.071908	-0.119039	-0.241106	-0.013817	0.290668	0.088376	0.005346	0.215939	0.216827	0.062584	-0.056783	-0.220047	-0.108464	0.060533	0.008438	0.043062	-0.167716	-0.020526	-0.192803	-0.118907	0.097897	0.025323	-0.009077	0.227025	-0.043601	0.010957	0.125076	0.12287	-0.07912	0.249134	0.112629	-0.102475	-0.090148	0.289317	0.129932	-0.03542	0.008907	0.007066	0.109983	0.031877	0.083414	-0.109617	0.011124	0.006108	-0.069364	0.011231	-0.017828	0.06094	-0.240423	IL	1750
4WFA_X:1918-1920_2233-2235	-0.046704	0.203647	0.16523	0.04569	0.023046	0.01639	0.106798	0.182548	-0.028947	0.089305	0.321632	0.043678	-0.010894	-0.011219	0.001013	0.136107	-0.100754	-0.01167	0.154647	0.261657	-0.052287	-0.023309	0.158444	0.015926	-0.039975	0.097072	-0.043318	-0.056662	-0.052367	0.1265	0.219594	-0.220155	0.159394	-0.047553	0.039739	-0.068155	-0.015209	-0.041276	-0.009222	0.004468	0.119765	-0.030722	0.049547	0.186509	0.201112	0.15375	0.206794	0.056668	0.245537	0.141732	-0.124413	-0.018235	0.008887	0.103263	0.220971	0.019808	-0.141587	-0.011846	0.20996	-0.056405	0.178275	-0.131242	0.117233	-0.225623	IL	186
5O61_A:2520-2522_2540-2544	0.143401	0.043871	0.005825	0.23542	-0.28933	0.164503	-0.016066	0.092486	0.225657	0.196812	0.187891	-0.054694	-0.126171	0.031797	-0.007872	0.075908	-0.1283	-0.32288	-0.112228	0.205707	0.046537	0.016576	0.051789	0.123164	-0.053198	0.099143	-0.086722	-0.031994	-0.070604	-0.029084	-0.064352	-0.095143	-0.210653	-0.065959	-0.150583	0.087514	-0.166762	-0.115309	0.034967	-0.016142	-0.039744	-0.13787	0.148491	0.087438	0.145648	0.103295	-0.128497	0.009983	0.026027	-0.013639	-0.025787	0.002117	-0.12747	-0.004803	-0.018378	0.182895	-0.029005	0.006093	-0.070287	-0.089828	-0.088794	0.10152	-0.087986	-0.147604	IL	900
6TMF_A:1106-1108_1124-1129	-0.106911	-0.013615	-0.30062	-0.071916	0.120493	-0.169929	0.067634	-0.00645	0.055428	-0.127143	0.029889	0.098705	-0.084451	-0.120157	0.07817	-0.133593	-0.082322	-0.273031	0.009448	0.176175	-0.078565	0.030974	-0.095021	-0.095116	0.056336	-0.027703	-0.03678	-0.097621	-0.111469	0.003409	0.172524	-0.13215	0.183805	-0.002858	-0.135319	-0.0185	-0.051336	0.048976	-0.115274	-0.038923	0.067306	-0.057242	-0.12321	-0.004924	0.105372	0.157887	0.103283	0.112481	-0.047079	0.063243	-0.193692	-0.03288	0.099976	0.066694	0.154958	-0.020026	-0.092974	-0.203482	0.045496	-0.202759	0.0609	-0.267927	0.117242	-0.011146	IL	286
6SWA_q:1319-1322_1342-1343	-0.051446	-0.102523	0.225401	-0.077175	-0.125233	0.117754	-0.030756	-0.112771	-0.193818	-0.153271	0.283178	0.000239	0.124975	-0.07116	-0.051561	0.012603	0.051929	-0.133097	0.369638	-0.020741	0.172631	0.104689	0.029911	-0.012518	0.31881	0.264232	-0.27735	-0.122622	-0.118411	0.034797	0.177373	-0.104034	0.083201	0.087045	0.067213	0.21659	-0.332557	0.156455	-0.040638	-0.101651	-0.119388	0.206482	-0.09034	-0.121067	-0.191432	0.082073	-0.183915	0.082397	0.298096	0.205757	0.106197	-0.034081	0.064429	-0.078077	0.440878	0.215099	0.34958	0.233323	-0.089804	0.066966	0.057794	-0.186234	0.222914	-0.140468	IL	683
7UW1_a:1313-1317_1340-1344	-0.039332	0.222322	0.126175	0.060493	0.168329	0.126414	-0.052406	0.011353	-0.047737	-0.000706	0.120968	-0.063617	0.015236	-0.063553	-0.06479	0.078139	0.002482	-0.165792	-0.034787	0.229084	0.02701	0.13012	0.067754	0.029763	0.005947	0.196034	-0.058465	0.016058	-0.007209	0.033529	0.079016	-0.186318	0.246517	-0.14151	-0.078927	0.048783	-0.1848	0.055092	0.001652	0.058678	0.060986	-0.135508	0.012399	0.045299	0.080215	-0.022692	0.007054	0.095417	0.032545	0.184396	-0.030965	-0.167323	0.002528	-0.027593	0.120731	0.063055	0.09043	0.014571	0.016338	0.000145	0.101177	-0.047465	0.082677	-0.175784	IL	1280
8XSX_L5:4345-4351_4424-4427	0.240789	0.039062	-0.022895	-0.021306	-0.017595	0.007916	0.084931	-0.084654	0.117042	-0.008722	0.224672	0.019681	-0.109111	0.095404	-0.085018	-0.023767	-0.096082	0.160183	0.078173	0.407956	0.084804	-0.001065	0.232569	0.057517	0.061937	0.108728	-0.297382	0.056636	0.021114	-0.089079	0.062999	-0.136847	0.085621	-0.31543	0.026321	-0.005866	0.020667	0.122653	-0.046185	-0.056714	0.088754	0.003733	0.003283	-0.150448	0.294753	-0.082174	0.003805	-0.125826	0.312882	0.152301	0.040659	-0.079975	0.069912	0.039382	0.189529	-0.020047	0.021062	-0.034132	0.00888	0.120186	0.088653	-0.156724	0.186776	-0.148392	IL	547
4V6X_B2:1108-1110_1136-1138	0.240885	0.080096	0.138737	-0.010194	-0.044887	0.18185	0.1168	0.083026	-0.136722	0.181836	0.129623	-0.138393	-0.081198	-0.188225	-0.284574	-0.017619	0.122964	-0.18095	-0.023554	0.353053	0.132675	-0.002323	-0.201029	-0.038754	0.028373	0.159788	0.199405	0.159572	0.082594	0.039245	0.179316	-0.0419	0.015465	-0.208238	0.064327	-0.090119	0.021949	0.179629	-0.302148	0.001885	0.031894	-0.407197	-0.039193	-0.083138	0.166911	0.095703	0.176849	-0.084846	-0.066556	-0.103436	-0.111796	-0.128578	-0.172234	-0.243867	0.318202	0.055773	-0.069637	-0.085356	-0.024357	0.114519	0.070358	-0.215742	-0.071083	0.10754	IL	2283
6ZVH_2:188-191_206-209	0.158231	-0.298782	-0.136625	0.161856	-0.220369	-0.004946	-0.024241	0.064996	-0.027712	0.090622	0.346057	0.038408	0.101026	-0.004261	0.15468	-0.135834	-0.074384	-0.049682	0.030051	0.028679	0.188074	0.076614	-0.078075	-0.169685	0.221414	-0.029228	-0.38095	0.177465	0.00216	-0.269896	-0.299266	-0.227362	-0.211777	-0.112725	-0.084747	-0.167667	-0.044418	0.137249	-0.010654	-0.244715	0.233906	-0.142706	-0.067454	-0.101998	-0.037803	0.154636	0.073205	-0.242942	0.050759	-0.123367	0.094241	-0.173383	0.12925	0.044801	0.286671	-0.232892	-0.063811	-0.024863	-0.037943	0.014612	-0.05279	-0.161692	0.010837	-0.152745	IL	1747
5OA3_2:871-877_1367-1368	0.079105	0.013039	0.145369	-0.006784	-0.042778	0.066843	0.019119	0.106187	-0.039129	0.024317	0.270856	-0.021675	-0.0553	0.002066	0.001059	-0.092776	-0.201528	-0.075229	0.165639	0.199984	0.083292	-0.079489	-0.143314	0.173727	0.04248	0.204108	-0.044558	0.057186	0.041344	0.118267	0.134096	-0.123928	-0.1404	-0.163265	-0.001626	0.102155	0.045146	0.005889	-0.106189	-0.108861	0.059265	0.172351	-0.003999	0.015174	0.057829	0.052182	-0.115294	0.029199	0.196197	0.052154	-0.161543	0.007542	-0.086359	-0.109644	0.173574	0.348781	-0.057549	-0.0044	0.168477	-0.069798	-0.029729	-0.100661	0.021316	-0.055471	IL	1891
8Q5I_3:14-15_62-64	0.156669	0.148201	-0.103886	0.096369	-0.054807	0.000157	0.054941	0.002116	-0.107415	-0.015374	0.104054	-0.175237	0.133095	-0.14215	-0.056701	0.048043	-0.028981	-0.12105	0.0204	0.209683	0.274861	-0.070454	-0.050893	0.007162	-0.083739	0.079842	-0.051813	0.055964	-0.184984	-0.053201	-0.076446	0.027385	-0.031832	0.140419	0.321251	0.054827	-0.083331	0.026515	0.064526	-0.170758	-0.067829	-0.160501	0.046506	0.118343	0.061437	-0.082479	-0.295893	0.034987	0.13901	-0.043832	-0.00922	0.039261	-0.138599	-0.033829	0.029381	0.11664	0.095227	0.16896	-0.012352	0.05107	0.030956	0.009302	-0.017891	-0.033212	IL	390
1ULL_A:9-10_21-24	0.266848	0.114493	0.13396	-0.048681	-0.051923	0.09373	0.021908	-0.162469	0.017509	-0.10407	0.025828	0.036502	0.124185	-0.067208	-0.034873	0.025539	-0.141675	0.003367	0.350854	0.207873	0.00005	-0.239619	-0.069322	0.055692	0.142246	0.223717	-0.018565	-0.039383	-0.139421	-0.321512	0.152017	0.121322	0.03636	-0.095185	0.0608	-0.005922	-0.109142	-0.013473	-0.0321	-0.012423	0.061687	-0.035731	0.119888	0.066578	0.127359	-0.176111	-0.166555	0.049815	0.179276	-0.044075	0.01852	-0.020313	-0.033111	-0.24545	0.030963	0.043302	0.069721	0.125911	0.057453	0.069194	0.017274	0.103077	-0.049264	-0.092128	IL	694
7ZHG_2:1000-1002_1169-1170	-0.043875	0.105731	0.166913	0.009831	0.061022	0.18578	-0.092222	-0.074492	-0.081168	-0.024354	0.020509	-0.122927	0.193426	-0.17937	0.133131	0.096124	-0.04317	-0.128202	0.047341	-0.033699	0.240104	0.0539	-0.061245	0.105281	0.199761	0.201236	-0.140263	0.023273	0.011914	-0.036927	0.02269	0.001069	0.10339	0.052471	0.077011	0.043468	-0.225794	0.01533	-0.023104	0.024804	-0.037109	-0.199442	-0.032353	0.060332	-0.010792	0.040861	-0.064569	0.13098	-0.059275	0.13507	0.073212	-0.089281	-0.004208	-0.085611	0.176594	0.19023	0.064598	-0.091804	-0.020354	0.107432	-0.067357	0.040359	-0.04539	-0.001955	IL	800
5LKS_S2:789-791_1288-1290	0.067363	0.009123	0.157358	0.118052	-0.101365	0.211203	0.090489	0.163573	0.166155	0.109352	0.292182	0.101225	-0.314756	-0.0071	-0.264981	-0.152575	-0.027174	0.00012	0.121464	0.325684	0.130299	0.093674	0.087888	0.05518	-0.084318	0.031203	-0.039795	0.081443	0.155995	0.065506	-0.00193	-0.144108	0.003283	-0.244947	-0.143002	-0.046685	0.087614	0.022124	0.009634	-0.130193	-0.003246	-0.082752	0.010568	-0.155501	0.212416	-0.065807	-0.120414	-0.136358	0.070115	0.190558	-0.15792	-0.058884	-0.10126	0.088619	0.279716	0.151452	-0.032095	0.002565	-0.068055	-0.136246	0.073474	-0.258351	0.079868	-0.088568	IL	645
4UER_A:728-729_784-787	0.351313	0.034498	0.070955	-0.039683	-0.138454	-0.016846	0.006313	-0.008629	0.100102	-0.101064	0.179273	-0.033616	-0.105524	0.16615	-0.071817	0.200904	-0.016461	0.052791	0.062942	0.339392	0.065281	-0.028234	0.156876	0.029749	0.099893	0.164235	-0.191442	0.051973	-0.217354	-0.203738	0.075193	-0.002723	0.105907	-0.076217	0.067669	-0.003195	-0.142332	0.109834	0.004041	0.108042	0.045313	-0.041986	0.008405	-0.01706	0.119752	-0.023602	-0.071974	-0.034459	0.326028	0.072119	0.164471	-0.000564	0.141111	-0.081612	0.145656	-0.002001	-0.025515	0.113801	-0.009947	0.192419	0.026973	0.10621	0.13663	-0.135256	IL	1124
5XYU_A:165-168_271-272	0.085619	0.118771	0.178371	-0.054434	-0.046839	0.028007	-0.06845	0.031045	-0.084067	0.006047	0.178559	-0.146231	0.114995	-0.047576	0.133782	0.153041	-0.138576	-0.034553	0.087581	0.155212	0.129035	-0.195048	0.0385	0.112788	0.058302	0.138608	-0.042884	-0.022723	-0.238124	-0.09728	0.088415	0.131358	-0.045072	0.093503	0.338735	-0.045118	0.007429	-0.032587	-0.035974	-0.130294	0.099403	0.168295	0.11733	0.079284	-0.06401	0.063476	-0.106573	0.065866	0.288763	0.020515	0.069143	0.134287	-0.129865	-0.114986	0.122568	0.201123	-0.090167	0.136438	0.056865	0.114428	-0.067357	0.145781	-0.075644	-0.168403	IL	933
6V3E_sN1:1417-1418_1502-1504	0.062567	-0.091048	0.168387	-0.036617	-0.187283	0.26263	-0.104421	0.002132	-0.002451	0.071007	0.040645	-0.164007	0.017926	-0.040322	-0.106123	0.001514	-0.110521	-0.416734	0.061075	0.123214	0.280125	-0.091041	-0.121637	0.206993	0.241214	0.151805	-0.029587	0.039238	-0.082428	-0.09318	0.160849	0.040177	0.019231	-0.104085	0.075077	0.078422	0.031944	-0.081455	-0.057244	0.142768	-0.141086	-0.103862	0.087376	-0.130317	0.13049	0.039928	-0.135631	0.086404	-0.023796	0.025024	0.077274	0.03599	-0.105733	-0.234242	0.212203	0.340105	-0.146285	-0.079891	-0.057371	-0.00972	-0.112433	0.126109	-0.049295	0.081854	IL	379
6OLF_t:1882-1886_1945-1950	-0.045745	-0.032919	-0.101082	0.172344	0.000142	0.066723	0.129733	0.073869	-0.150963	0.126876	0.346167	-0.115476	0.090484	-0.089661	0.107302	-0.006093	0.085032	-0.033471	-0.10676	0.213192	0.296066	0.160145	0.044555	0.024269	0.150383	0.112204	-0.14366	-0.051062	0.110222	-0.00549	0.216631	-0.159203	0.119138	-0.109248	0.00597	-0.060998	-0.15007	0.103919	-0.095365	-0.012497	-0.243632	-0.122031	-0.161148	-0.010011	0.194014	0.194862	0.158388	-0.090158	0.065239	-0.04885	-0.028938	-0.123939	-0.036579	0.057146	0.355186	-0.079358	0.154276	-0.147994	-0.100654	-0.026815	-0.027525	-0.258031	0.026526	-0.248682	IL	2370
3J2G_N:1414-1417_1479-1482	0.128286	-0.249483	-0.074471	0.248545	-0.113323	-0.010786	0.05895	0.170356	0.150556	-0.083211	0.316037	0.163861	-0.059241	-0.097626	0.180449	0.015659	-0.098663	0.030131	0.102908	0.283078	0.05219	0.093752	-0.084721	-0.176339	0.289846	0.106205	-0.09025	0.050231	-0.147378	-0.163496	0.07929	-0.007038	0.108841	-0.109198	-0.150278	-0.253549	0.052085	0.055567	0.219968	0.085475	-0.001018	-0.08575	0.092843	-0.030405	0.238865	0.210369	0.042336	-0.081911	0.01154	-0.07168	0.113332	0.080068	0.188107	-0.118411	0.2861	-0.295387	-0.003554	0.143365	-0.031882	-0.187638	-0.01	0.005389	0.092329	-0.359329	IL	1232
6Z6N_S2:1475-1477_1508-1510	0.224899	-0.140116	0.201677	-0.017933	-0.093765	0.142196	-0.115145	-0.104956	0.190308	-0.22799	-0.020822	-0.060902	-0.013832	-0.053358	0.241801	0.252093	0.00604	-0.054025	0.138049	-0.002236	0.1646	-0.04751	-0.030144	0.039352	0.308096	0.15531	-0.235836	0.020277	-0.006933	-0.058038	0.137113	-0.00206	0.218052	-0.045821	-0.103372	-0.051215	-0.221066	0.102999	0.032188	0.278045	-0.078318	-0.177842	0.147718	-0.012851	0.128226	0.10494	-0.124901	0.159525	0.002326	0.140647	0.126057	0.095748	0.080937	-0.085059	0.095591	0.168568	-0.015408	-0.05463	0.064305	0.211707	-0.334208	0.118823	-0.026484	-0.120573	IL	1707
6WNV_4:1979-1982_2026-2027	0.037921	0.099324	0.03838	-0.026408	-0.008752	0.189569	-0.037677	0.132012	-0.113801	0.151832	0.004902	-0.243129	-0.091831	-0.102337	-0.109307	0.016223	-0.100959	-0.124994	-0.042677	-0.044826	0.34059	-0.08232	-0.140607	0.203264	0.047584	0.103292	0.033856	0.218465	-0.055793	-0.068969	0.117398	0.114139	0.00479	-0.169759	0.028567	-0.02881	0.010281	-0.067903	0.023072	-0.031219	-0.050335	-0.063189	0.055596	0.013295	0.061638	0.121299	-0.167434	0.169521	-0.079175	-0.001238	-0.050068	0.104008	-0.047898	-0.133804	0.108351	0.300535	-0.208218	-0.159938	-0.071769	-0.036161	-0.147271	0.161672	-0.053925	0.12921	IL	1173
4V7H_AA:1628-1630_1697-1699	-0.020079	0.176861	0.060076	0.059724	0.148242	0.142571	-0.052731	-0.15551	0.177406	-0.035044	0.233601	-0.152746	0.038786	-0.018769	0.067019	-0.126671	-0.205061	-0.026405	0.04553	0.416864	0.143193	0.003864	0.157249	0.285288	-0.048973	0.383772	0.006046	0.118245	-0.036845	0.020595	-0.06657	-0.097199	-0.043451	-0.139165	0.146425	0.025196	-0.062021	-0.125055	-0.063817	-0.109582	0.076669	0.018547	0.097507	-0.004618	0.174052	-0.167446	-0.197445	0.33157	0.125462	0.182423	0.082925	-0.004948	0.04815	-0.072711	0.234898	0.203382	0.080432	0.240533	-0.091429	-0.124305	0.079716	0.075213	0.242928	-0.044529	IL	92
6XYW_1:1861-1864_1902-1903	0.259438	-0.13734	-0.026031	0.061047	-0.156442	0.073355	0.089161	-0.083849	0.061558	-0.088292	0.154145	-0.027379	0.081042	-0.089133	-0.016475	-0.001889	-0.097913	-0.201373	0.282015	0.168565	0.107474	0.024213	0.039288	0.098955	0.208939	0.147686	-0.288793	-0.123179	-0.21234	-0.153553	0.058188	-0.072845	0.066268	0.031003	0.081095	0.106755	-0.269046	0.012851	0.023671	0.054209	-0.096278	0.032889	-0.00905	0.128225	0.155944	-0.090791	-0.232554	0.143617	0.210689	0.014983	0.034581	0.090505	-0.101627	-0.002801	0.126633	-0.024001	0.156021	0.15193	-0.08959	-0.007222	0.015935	-0.058744	0.065117	-0.062491	IL	741
6DZP_A:3066-3067_3086-3088	-0.158082	-0.000825	0.25898	0.115563	0.041936	0.097408	-0.104884	0.137389	-0.129594	0.026975	0.042542	-0.136249	-0.054756	0.047165	-0.237632	-0.048212	0.037636	-0.051086	-0.000477	-0.052094	-0.014186	0.263957	0.063687	0.013156	-0.070216	0.177599	-0.174408	0.031093	0.025401	0.120177	-0.02917	-0.107899	0.33954	-0.022279	-0.110634	-0.110989	-0.193844	0.128257	0.100705	-0.062673	0.047991	0.046834	-0.182146	0.059218	-0.090095	-0.02718	-0.059082	-0.065702	0.017517	0.276018	0.021836	-0.075239	-0.029292	0.016209	0.217594	-0.056154	0.076104	0.034379	-0.137542	0.040667	0.110021	-0.107973	0.030328	-0.154527	IL	105
6OF6_XA:1257-1260_1271-1274	-0.039844	-0.179162	0.062485	0.287843	-0.232955	-0.003324	0.086091	0.061052	-0.17885	0.064611	0.580471	0.052721	0.07813	-0.167093	0.115792	0.011872	0.045433	0.075953	0.251059	0.25408	0.247769	0.110383	-0.158715	-0.200617	0.196166	0.075504	-0.022584	-0.031638	-0.095527	-0.093767	0.224832	-0.186019	0.088335	-0.03132	0.079918	-0.31281	0.038901	0.074682	-0.059325	-0.066092	-0.161677	0.032847	-0.020162	0.070261	0.189728	0.232104	0.154594	-0.046557	0.206754	-0.195046	-0.025973	0.079813	0.033503	-0.026317	0.568185	-0.176925	-0.021424	0.043641	0.023803	-0.101173	0.075442	-0.195904	0.057335	-0.416606	IL	2025
7UNR_A:833-834_936-938	-0.186108	0.173303	0.031771	0.063253	0.035108	0.069378	-0.039485	-0.005775	-0.028033	0.174412	0.075369	-0.099329	0.167057	0.059097	-0.053595	-0.118471	-0.051414	-0.194844	-0.187726	0.036543	0.150509	0.038086	0.157553	0.270759	-0.103599	0.055323	-0.051043	-0.131902	0.221087	-0.02647	0.026966	-0.018221	0.038807	-0.054402	-0.140916	-0.027075	0.044405	-0.152851	0.201436	-0.041513	-0.107131	0.004499	-0.051477	0.129812	0.10642	-0.121439	-0.055173	-0.081404	-0.04863	0.13838	0.040721	-0.166854	-0.049606	0.039815	-0.064851	0.129244	0.006418	-0.122127	0.040925	-0.13993	0.111146	0.026858	-0.033	-0.252831	IL	71
5XXU_2:1400-1404_1413-1417	-0.063852	0.097811	-0.114973	0.063604	0.142361	-0.103344	0.212643	0.00815	0.057053	-0.039019	0.068803	0.045146	0.013279	-0.027938	-0.015498	0.028575	0.01718	0.083826	0.035185	0.347798	0.131537	0.050093	0.166305	-0.077699	-0.032234	0.078115	-0.018758	-0.096431	-0.118336	0.062565	0.228944	-0.081294	0.235849	-0.080009	-0.011583	-0.072816	-0.071852	0.012241	-0.000723	0.068428	-0.081709	-0.110864	-0.008661	0.045164	0.339528	0.03682	0.141366	0.205936	0.110206	0.041108	-0.195382	0.119626	0.005981	0.106427	0.139607	-0.034775	0.07795	-0.008452	-0.06151	-0.184744	0.033618	-0.161684	0.247502	-0.067496	IL	1172
